604,1
605,2
606,2
607,2
608,2
609,1
610,1
611,1
612,1
613,1
614,1
615,1
616,1
617,1
618,2
619,1
620,1
621,1
622,2
623,1
624,1
625,1
626,1
627,1
628,1
629,2
630,1
631,1
632,1
633,1
634,2
635,1
636,2
637,1
638,1
639,2
640,1
641,1
642,1
643,1
644,1
645,1
646,1
647,1
648,1
649,1
650,1
651,2
652,1
653,1
654,2
655,2
656,1
657,2
658,1
659,1
660,1
661,1
662,1
663,1
664,1
665,1
666,1
667,1
668,2
669,1
670,1
671,1
672,3
673,1
674,1
675,1
676,1
677,1
678,1
679,1
680,1
681,2
682,1
683,2
684,3
685,1
686,1
687,1
688,3
689,2
690,1
691,1
692,1
693,1
694,2
695,1
696,2
697,1
698,1
699,1
700,2
701,15
702,1
703,1
704,1
705,1
706,1
707,1
708,1
709,1
710,4
711,1
712,3
713,1
714,1
715,2
716,1
717,1
718,1
719,1
720,1
721,1
722,1
723,2
724,1
725,1
726,24
727,1
728,1
729,1
730,2
731,1
732,1
733,2
734,1
735,1
736,1
737,2
738,2
739,1
740,26
741,2
742,1
743,2
744,2
745,1
746,2
747,1
748,3
749,1
750,1
751,1
752,2
753,1
754,1
755,1
756,1
757,1
758,1
759,2
760,2
761,1
762,1
763,1
764,1
765,1
766,2
767,1
768,1
769,1
770,1
771,1
772,1
773,3
774,1
775,1
776,1
777,3
778,1
779,1
780,4
781,1
782,1
783,1
784,1
785,2
786,2
787,1
788,1
789,1
790,1
791,3
792,1
793,1
794,1
795,1
796,1
797,1
798,1
799,6
800,2
801,2
802,1
803,1
804,2
805,1
806,1
807,6
808,1
809,1
810,1
811,1
812,1
813,1
814,1
815,1
816,1
817,3
818,2
819,1
820,1
821,2
822,1
823,2
824,1
825,2
826,1
827,2
828,1
829,1
830,2
831,5
832,1
833,1
834,1
835,1
836,1
837,2
838,1
839,2
840,3
841,1
842,1
843,1
844,6
845,1
846,4
847,1
848,1
849,2
850,2
851,1
852,1
853,1
854,1
855,2
856,1
857,2
858,2
859,1
860,1
861,1
862,1
863,2
864,1
865,1
866,1
867,1
868,1
869,1
870,1
871,1
872,1
873,1
874,1
875,1
876,1
877,1
878,3
879,1
880,1
881,2
882,1
883,1
884,1
885,1
886,7
887,1
888,1
889,1
890,1
891,1
892,1
893,2
894,1
895,1
896,1
897,1
898,1
899,1
900,1
901,1
902,5
903,1
904,2
905,1
906,1
907,1
908,1
909,1
910,1
911,2
912,1
913,1
914,2
915,1
916,1
917,2
918,2
919,1
920,1
921,1
922,3
923,2
924,1
925,1
926,3
927,1
928,1
929,1
930,3
931,1
932,1
933,2
934,1
935,1
936,1
937,18
938,1
939,2
940,1
941,1
942,1
943,3
944,2
945,1
946,1
947,1
948,1
949,1
950,1
951,2
952,1
953,1
954,1
955,1
956,2
957,1
958,1
959,1
960,2
961,1
962,2
963,1
964,1
965,1
966,2
967,1
968,1
969,1
970,5
971,1
972,1
973,1
974,1
975,1
976,17
977,5
978,1
979,1
980,1
981,1
982,1
983,1
984,1
985,1
986,4
987,1
988,1
989,1
990,1
991,1
992,1
993,2
994,1
995,2
996,3
997,1
998,10
999,1
1000,1
1001,4
1002,1
1003,1
1004,1
1005,1
1006,1
1007,1
1008,1
1009,1
1010,2
1011,1
1012,1
1013,2
1014,2
1015,1
1016,1
1017,2
1018,2
1019,2
1020,1
1021,2
1022,1
1023,2
1024,1
1025,1
1026,1
1027,1
1028,1
1029,1
1030,1
1031,1
1032,1
1033,1
1034,1
1035,1
1036,1
1037,1
1038,1
1039,2
1040,1
1041,1
1042,1
1043,1
1044,1
1045,1
1046,1
1047,1
1048,2
1049,1
1050,1
1051,1
1052,1
1053,1
1054,1
1055,2
1056,1
1057,2
1058,1
1059,1
1060,1
1061,6
1062,1
1063,1
1064,1
1065,1
1066,1
1067,3
1068,1
1069,1
1070,2
1071,2
1072,1
1073,24
1074,2
1075,1
1076,1
1077,1
1078,1
1079,6
1080,1
1081,2
1082,1
1083,1
1084,1
1085,1
1086,1
1087,1
1088,1
1089,1
1090,2
1091,1
1092,1
1093,1
1094,1
1095,2
1096,1
1097,1
1098,2
1099,1
1100,1
1101,1
1102,2
1103,1
1104,1
1105,1
1106,1
1107,1
1108,2
1109,4
1110,1
1111,1
1112,2
1113,1
1114,2
1115,1
1116,1
1117,1
1118,2
1119,1
1120,2
1121,1
1122,1
1123,1
1124,1
1125,1
1126,1
1127,1
1128,1
1129,1
1130,1
1131,1
1132,1
1133,1
1134,2
1135,1
1136,2
1137,1
1138,5
1139,1
1140,1
1141,1
1142,2
1143,1
1144,1
1145,1
1146,1
1147,1
1148,2
1149,1
1150,1
1151,1
1152,2
1153,1
1154,2
1155,1
1156,2
1157,1
1158,1
1159,2
1160,1
1161,1
1162,1
1163,5
1164,1
1165,1
1166,1
1167,3
1168,1
1169,1
1170,1
1171,7
1172,2
1173,1
1174,1
1175,1
1176,1
1177,1
1178,1
1179,2
1180,1
1181,3
1182,1
1183,1
1184,1
1185,1
1186,2
1187,1
1188,1
1189,1
1190,2
1191,2
1192,1
1193,1
1194,1
1195,1
1196,1
1197,14
1198,1
1199,1
1200,1
1201,1
1202,1
1203,1
1204,1
1205,1
1206,1
1207,1
1208,2
1209,1
1210,1
1211,1
1212,1
1213,2
1214,3
1215,1
1216,1
1217,2
1218,1
1219,1
1220,1
1221,1
1222,1
1223,2
1224,1
1225,1
1226,1
1227,2
1228,1
1229,1
1230,4
1231,1
1232,1
1233,17
1234,1
1235,2
1236,1
1237,2
1238,1
1239,3
1240,1
1241,2
1242,1
1243,1
1244,1
1245,1
1246,1
1247,2
1248,1
1249,3
1250,1
1251,1
1252,1
1253,2
1254,1
1255,1
1256,2
1257,1
1258,1
1259,2
1260,2
1261,1
1262,1
1263,1
1264,1
1265,1
1266,1
1267,1
1268,1
1269,1
1270,1
1271,1
1272,1
1273,2
1274,1
1275,3
1276,1
1277,1
1278,1
1279,1
1280,1
1281,1
1282,1
1283,1
1284,2
1285,2
1286,2
1287,1
1288,1
1289,1
1290,1
1291,1
1292,1
1293,1
1294,1
1295,1
1296,1
1297,1
1298,1
1299,1
1300,2
1301,1
1302,1
1303,1
1304,1
1305,3
1306,1
1307,1
1308,1
1309,1
1310,1
1311,1
1312,2
1313,1
1314,1
1315,1
1316,1
1317,1
1318,1
1319,1
1320,2
1321,1
1322,2
1323,1
1324,1
1325,1
1326,1
1327,1
1328,1
1329,1
1330,1
1331,1
1332,1
1333,1
1334,1
1335,1
1336,1
1337,1
1338,1
1339,2
1340,1
1341,1
1342,1
1343,1
1344,1
1345,2
1346,2
1347,1
1348,1
1349,3
1350,1
1351,1
1352,1
1353,1
1354,1
1355,1
1356,1
1357,1
1358,1
1359,1
1360,1
1361,1
1362,2
1363,1
1364,2
1365,1
1366,1
1367,1
1368,1
1369,3
1370,1
1371,1
1372,4
1373,1
1374,1
1375,1
1376,1
1377,1
1378,1
1379,1
1380,1
1381,1
1382,1
1383,2
1384,1
1385,17
1386,2
1387,1
1388,1
1389,1
1390,1
1391,1
1392,1
1393,1
1394,1
1395,1
1396,2
1397,3
1398,2
1399,2
1400,2
1401,5
1402,1
1403,2
1404,1
1405,3
1406,1
1407,1
1408,1
1409,1
1410,1
1411,1
1412,1
1413,1
1414,1
1415,1
1416,1
1417,1
1418,1
1419,1
1420,4
1421,1
1422,1
1423,1
1424,1
1425,1
1426,1
1427,1
1428,1
1429,78
1430,15
1431,1
1432,5
1433,1
1434,1
1435,1
1436,1
1437,1
1438,1
1439,1
1440,1
1441,1
1442,1
1443,1
1444,1
1445,1
1446,1
1447,1
1448,2
1449,1
1450,1
1451,2
1452,1
1453,1
1454,1
1455,1
1456,1
1457,1
1458,2
1459,2
1460,1
1461,2
1462,1
1463,1
1464,1
1465,1
1466,2
1467,1
1468,3
1469,1
1470,1
1471,1
1472,1
1473,1
1474,67
1475,1
1476,1
1477,1
1478,2
1479,1
1480,1
1481,1
1482,2
1483,2
1484,2
1485,1
1486,1
1487,1
1488,2
1489,1
1490,4
1491,1
1492,1
1493,1
1494,1
1495,1
1496,4
1497,2
1498,1
1499,2
1500,17
1501,1
1502,1
1503,1
1504,2
1505,1
1506,2
1507,3
1508,1
1509,1
1510,3
1511,2
1512,2
1513,1
1514,1
1515,1
1516,3
1517,1
1518,1
1519,2
1520,1
1521,1
1522,1
1523,1
1524,3
1525,1
1526,1
1527,2
1528,107
1529,2
1530,2
1531,15
1532,2
1533,1
1534,1
1535,1
1536,2
1537,1
1538,1
1539,13
1540,2
1541,1
1542,2
1543,1
1544,1
1545,1
1546,1
1547,1
1548,1
1549,2
1550,2
1551,3
1552,1
1553,1
1554,1
1555,1
1556,1
1557,2
1558,1
1559,1
1560,1
1561,1
1562,1
1563,1
1564,1
1565,1
1566,1
1567,1
1568,2
1569,1
1570,1
1571,1
1572,4
1573,1
1574,1
1575,1
1576,1
1577,1
1578,1
1579,7
1580,1
1581,1
1582,2
1583,2
1584,1
1585,1
1586,1
1587,1
1588,1
1589,1
1590,3
1591,1
1592,1
1593,1
1594,1
1595,2
1596,3
1597,1
1598,1
1599,1
1600,1
1601,1
1602,1
1603,1
1604,1
1605,1
1606,1
1607,2
1608,4
1609,2
1610,2
1611,1
1612,1
1613,1
1614,1
1615,1
1616,2
1617,1
1618,2
1619,2
1620,1
1621,2
1622,1
1623,1
1624,1
1625,1
1626,1
1627,7
1628,1
1629,1
1630,1
1631,1
1632,1
1633,1
1634,1
1635,2
1636,1
1637,1
1638,1
1639,1
1640,1
1641,1
1642,2
1643,1
1644,1
1645,2
1646,1
1647,7
1648,18
1649,1
1650,2
1651,1
1652,1
1653,1
1654,2
1655,1
1656,2
1657,3
1658,1
1659,1
1660,1
1661,7
1662,1
1663,1
1664,13
1665,1
1666,1
1667,1
1668,2
1669,1
1670,1
1671,1
1672,1
1673,2
1674,1
1675,2
1676,1
1677,3
1678,2
1679,1
1680,1
1681,1
1682,1
1683,1
1684,5
1685,1
1686,3
1687,2
1688,38
1689,1
1690,1
1691,1
1692,1
1693,1
1694,2
1695,1
1696,1
1697,1
1698,1
1699,1
1700,1
1701,2
1702,1
1703,1
1704,1
1705,1
1706,4
1707,1
1708,1
1709,1
1710,1
1711,3
1712,1
1713,5
1714,1
1715,1
1716,1
1717,1
1718,1
1719,1
1720,1
1721,1
1722,1
1723,2
1724,1
1725,2
1726,1
1727,1
1728,1
1729,1
1730,1
1731,1
1732,1
1733,1
1734,2
1735,1
1736,1
1737,2
1738,1
1739,2
1740,1
1741,2
1742,1
1743,2
1744,2
1745,1
1746,1
1747,3
1748,1
1749,1
1750,4
1751,1
1752,2
1753,1
1754,1
1755,1
1756,9
1757,1
1758,1
1759,1
1760,4
1761,2
1762,2
1763,1
1764,1
1765,1
1766,1
1767,1
1768,1
1769,1
1770,1
1771,2
1772,1
1773,1
1774,1
1775,1
1776,1
1777,1
1778,1
1779,6
1780,7
1781,1
1782,1
1783,2
1784,1
1785,1
1786,1
1787,1
1788,2
1789,2
1790,1
1791,1
1792,1
1793,1
1794,1
1795,5
1796,2
1797,1
1798,1
1799,1
1800,1
1801,2
1802,2
1803,2
1804,4
1805,1
1806,1
1807,1
1808,1
1809,1
1810,1
1811,1
1812,1
1813,1
1814,2
1815,1
1816,1
1817,1
1818,1
1819,2
1820,3
1821,3
1822,1
1823,1
1824,1
1825,1
1826,1
1827,3
1828,1
1829,1
1830,1
1831,1
1832,3
1833,2
1834,1
1835,2
1836,1
1837,1
1838,1
1839,1
1840,3
1841,1
1842,1
1843,1
1844,2
1845,1
1846,2
1847,4
1848,1
1849,1
1850,2
1851,1
1852,1
1853,1
1854,3
1855,1
1856,1
1857,1
1858,1
1859,1
1860,1
1861,1
1862,11
1863,1
1864,1
1865,1
1866,1
1867,1
1868,2
1869,1
1870,1
1871,2
1872,1
1873,1
1874,1
1875,1
1876,1
1877,1
1878,1
1879,2
1880,1
1881,1
1882,1
1883,1
1884,1
1885,1
1886,1
1887,2
1888,1
1889,2
1890,1
1891,1
1892,3
1893,1
1894,1
1895,8
1896,1
1897,1
1898,1
1899,1
1900,1
1901,4
1902,1
1903,1
1904,1
1905,1
1906,1
1907,1
1908,1
1909,2
1910,1
1911,2
1912,1
1913,1
1914,1
1915,2
1916,2
1917,2
1918,1
1919,1
1920,1
1921,2
1922,1
1923,1
1924,1
1925,1
1926,1
1927,1
1928,1
1929,2
1930,2
1931,1
1932,1
1933,2
1934,1
1935,2
1936,1
1937,1
1938,1
1939,2
1940,1
1941,1
1942,1
1943,1
1944,1
1945,4
1946,1
1947,2
1948,2
1949,2
1950,1
1951,1
1952,1
1953,1
1954,2
1955,1
1956,1
1957,1
1958,1
1959,1
1960,1
1961,7
1962,1
1963,2
1964,2
1965,1
1966,1
1967,1
1968,1
1969,2
1970,1
1971,1
1972,1
1973,2
1974,1
1975,1
1976,1
1977,1
1978,1
1979,1
1980,1
1981,1
1982,2
1983,2
1984,1
1985,1
1986,1
1987,1
1988,5
1989,1
1990,1
1991,1
1992,1
1993,1
1994,3
1995,1
1996,1
1997,1
1998,1
1999,2
2000,1
2001,1
2002,1
2003,1
2004,1
2005,1
2006,1
2007,1
2008,2
2009,1
2010,1
2011,4
2012,3
2013,1
2014,2
2015,1
2016,2
2017,1
2018,1
2019,2
2020,2
2021,1
2022,3
2023,1
2024,2
2025,2
2026,2
2027,1
2028,1
2029,1
2030,2
2031,2
2032,1
2033,1
2034,1
2035,1
2036,2
2037,1
2038,1
2039,1
2040,6
2041,2
2042,1
2043,2
2044,1
2045,1
2046,4
2047,7
2048,1
2049,1
2050,2
2051,1
2052,1
2053,2
2054,1
2055,2
2056,1
2057,1
2058,2
2059,1
2060,9
2061,1
2062,2
2063,21
2064,5
2065,1
2066,1
2067,2
2068,2
2069,1
2070,1
2071,2
2072,1
2073,3
2074,2
2075,1
2076,1
2077,2
2078,1
2079,1
2080,1
2081,1
2082,1
2083,1
2084,1
2085,2
2086,1
2087,2
2088,1
2089,1
2090,2
2091,1
2092,2
2093,2
2094,1
2095,1
2096,1
2097,1
2098,1
2099,10
2100,1
2101,2
2102,2
2103,2
2104,2
2105,1
2106,1
2107,5
2108,1
2109,1
2110,1
2111,1
2112,1
2113,1
2114,2
2115,1
2116,1
2117,4
2118,1
2119,2
2120,22
2121,1
2122,1
2123,2
2124,1
2125,1
2126,1
2127,1
2128,4
2129,2
2130,1
2131,1
2132,1
2133,1
2134,1
2135,1
2136,2
2137,1
2138,1
2139,1
2140,1
2141,1
2142,2
2143,1
2144,2
2145,1
2146,5
2147,1
2148,1
2149,1
2150,1
2151,1
2152,1
2153,1
2154,1
2155,1
2156,1
2157,1
2158,1
2159,1
2160,1
2161,2
2162,1
2163,1
2164,1
2165,2
2166,2
2167,2
2168,1
2169,1
2170,1
2171,1
2172,1
2173,2
2174,1
2175,1
2176,1
2177,1
2178,1
2179,3
2180,2
2181,1
2182,1
2183,2
2184,1
2185,2
2186,1
2187,2
2188,1
2189,1
2190,1
2191,1
2192,1
2193,2
2194,1
2195,1
2196,1
2197,1
2198,1
2199,4
2200,1
2201,1
2202,1
2203,2
2204,1
2205,1
2206,10
2207,1
2208,1
2209,1
2210,1
2211,1
2212,2
2213,2
2214,1
2215,1
2216,1
2217,1
2218,1
2219,1
2220,3
2221,1
2222,1
2223,1
2224,1
2225,1
2226,2
2227,2
2228,2
2229,1
2230,2
2231,1
2232,1
2233,2
2234,1
2235,1
2236,1
2237,1
2238,1
2239,2
2240,1
2241,1
2242,1
2243,1
2244,1
2245,1
2246,1
2247,5
2248,2
2249,3
2250,1
2251,2
2252,1
2253,1
2254,1
2255,1
2256,3
2257,1
2258,1
2259,2
2260,1
2261,1
2262,1
2263,1
2264,1
2265,1
2266,1
2267,1
2268,1
2269,1
2270,1
2271,1
2272,2
2273,1
2274,1
2275,1
2276,2
2277,1
2278,1
2279,1
2280,1
2281,1
2282,1
2283,1
2284,1
2285,1
2286,1
2287,1
2288,1
2289,1
2290,1
2291,2
2292,2
2293,1
2294,1
2295,2
2296,2
2297,2
2298,1
2299,1
2300,1
2301,1
2302,1
2303,1
2304,1
2305,1
2306,1
2307,1
2308,1
2309,1
2310,1
2311,1
2312,1
2313,1
2314,1
2315,1
2316,1
2317,1
2318,1
2319,2
2320,3
2321,2
2322,2
2323,1
2324,1
2325,1
2326,1
2327,1
2328,1
2329,1
2330,1
2331,1
2332,2
2333,12
2334,1
2335,1
2336,1
2337,2
2338,1
2339,1
2340,1
2341,1
2342,1
2343,2
2344,1
2345,1
2346,2
2347,1
2348,2
2349,1
2350,1
2351,2
2352,1
2353,3
2354,1
2355,1
2356,1
2357,15
2358,1
2359,1
2360,1
2361,2
2362,3
2363,1
2364,2
2365,1
2366,1
2367,6
2368,1
2369,1
2370,1
2371,1
2372,2
2373,2
2374,1
2375,1
2376,1
2377,1
2378,1
2379,1
2380,1
2381,1
2382,2
2383,1
2384,1
2385,1
2386,1
2387,1
2388,1
2389,1
2390,1
2391,2
2392,1
2393,1
2394,1
2395,1
2396,1
2397,5
2398,1
2399,2
2400,1
2401,2
2402,1
2403,1
2404,1
2405,1
2406,1
2407,2
2408,1
2409,1
2410,2
2411,1
2412,1
2413,2
2414,2
2415,1
2416,1
2417,6
2418,1
2419,1
2420,1
2421,1
2422,1
2423,3
2424,1
2425,1
2426,1
2427,1
2428,1
2429,1
2430,3
2431,1
2432,1
2433,1
2434,2
2435,1
2436,1
2437,1
2438,1
2439,1
2440,1
2441,1
2442,1
2443,1
2444,1
2445,1
2446,1
2447,1
2448,1
2449,1
2450,1
2451,1
2452,1
2453,2
2454,1
2455,1
2456,1
2457,2
2458,2
2459,2
2460,1
2461,1
2462,1
2463,1
2464,2
2465,1
2466,1
2467,1
2468,1
2469,1
2470,2
2471,3
2472,1
2473,1
2474,1
2475,1
2476,1
2477,5
2478,1
2479,1
2480,1
2481,13
2482,1
2483,1
2484,2
2485,7
2486,1
2487,1
2488,2
2489,1
2490,2
2491,1
2492,1
2493,1
2494,1
2495,1
2496,1
2497,1
2498,1
2499,3
2500,1
2501,2
2502,2
2503,1
2504,1
2505,1
2506,1
2507,1
2508,1
2509,2
2510,15
2511,1
2512,2
2513,1
2514,2
2515,1
2516,1
2517,1
2518,1
2519,1
2520,1
2521,1
2522,1
2523,2
2524,1
2525,1
2526,1
2527,1
2528,39
2529,1
2530,1
2531,1
2532,1
2533,1
2534,1
2535,1
2536,1
2537,1
2538,2
2539,1
2540,1
2541,2
2542,1
2543,1
2544,1
2545,3
2546,1
2547,1
2548,37
2549,1
2550,1
2551,1
2552,1
2553,1
2554,3
2555,1
2556,1
2557,1
2558,1
2559,1
2560,2
2561,1
2562,1
2563,1
2564,1
2565,1
2566,1
2567,1
2568,3
2569,1
2570,1
2571,1
2572,1
2573,1
2574,1
2575,1
2576,1
2577,49
2578,1
2579,1
2580,1
2581,1
2582,1
2583,2
2584,1
2585,1
2586,2
2587,2
2588,2
2589,1
2590,2
2591,1
2592,2
2593,1
2594,2
2595,1
2596,1
2597,1
2598,1
2599,1
2600,2
2601,2
2602,1
2603,3
2604,1
2605,1
2606,1
2607,1
2608,1
2609,2
2610,6
2611,1
2612,2
2613,1
2614,3
2615,1
2616,2
2617,2
2618,1
2619,1
2620,1
2621,1
2622,1
2623,2
2624,1
2625,1
2626,1
2627,1
2628,1
2629,2
2630,1
2631,1
2632,1
2633,2
2634,1
2635,2
2636,2
2637,1
2638,1
2639,2
2640,1
2641,1
2642,4
2643,2
2644,2
2645,2
2646,1
2647,1
2648,1
2649,1
2650,1
2651,2
2652,2
2653,1
2654,1
2655,1
2656,1
2657,2
2658,2
2659,5
2660,1
2661,3
2662,1
2663,1
2664,1
2665,1
2666,4
2667,1
2668,1
2669,1
2670,1
2671,1
2672,1
2673,1
2674,1
2675,1
2676,1
2677,8
2678,15
2679,1
2680,1
2681,1
2682,1
2683,1
2684,1
2685,1
2686,1
2687,1
2688,1
2689,1
2690,1
2691,1
2692,1
2693,1
2694,3
2695,3
2696,2
2697,2
2698,1
2699,1
2700,1
2701,1
2702,1
2703,2
2704,1
2705,1
2706,1
2707,1
2708,1
2709,1
2710,1
2711,1
2712,1
2713,3
2714,2
2715,1
2716,1
2717,1
2718,1
2719,1
2720,1
2721,1
2722,2
2723,6
2724,3
2725,2
2726,3
2727,1
2728,1
2729,1
2730,1
2731,2
2732,2
2733,1
2734,1
2735,1
2736,2
2737,2
2738,1
2739,1
2740,2
2741,1
2742,2
2743,1
2744,1
2745,1
2746,1
2747,1
2748,5
2749,1
2750,2
2751,1
2752,1
2753,1
2754,1
2755,1
2756,1
2757,1
2758,2
2759,1
2760,2
2761,2
2762,1
2763,1
2764,4
2765,1
2766,1
2767,2
2768,1
2769,1
2770,1
2771,1
2772,1
2773,1
2774,1
2775,5
2776,2
2777,2
2778,1
2779,2
2780,1
2781,1
2782,1
2783,1
2784,1
2785,1
2786,1
2787,2
2788,1
2789,1
2790,4
2791,1
2792,1
2793,8
2794,1
2795,1
2796,1
2797,1
2798,2
2799,17
2800,1
2801,1
2802,1
2803,1
2804,1
2805,1
2806,1
2807,1
2808,1
2809,1
2810,3
2811,2
2812,1
2813,1
2814,1
2815,2
2816,1
2817,3
2818,1
2819,22
2820,1
2821,1
2822,1
2823,1
2824,1
2825,1
2826,1
2827,1
2828,1
2829,1
2830,1
2831,1
2832,1
2833,1
2834,1
2835,1
2836,1
2837,2
2838,1
2839,1
2840,2
2841,1
2842,1
2843,1
2844,1
2845,1
2846,1
2847,2
2848,1
2849,2
2850,2
2851,2
2852,1
2853,1
2854,1
2855,1
2856,17
2857,2
2858,1
2859,1
2860,1
2861,1
2862,1
2863,1
2864,2
2865,2
2866,1
2867,2
2868,1
2869,1
2870,1
2871,1
2872,1
2873,1
2874,3
2875,1
2876,1
2877,1
2878,1
2879,2
2880,1
2881,3
2882,1
2883,1
2884,1
2885,3
2886,1
2887,1
2888,2
2889,2
2890,1
2891,1
2892,1
2893,1
2894,1
2895,1
2896,1
2897,1
2898,2
2899,1
2900,2
2901,1
2902,1
2903,1
2904,2
2905,1
2906,1
2907,181
2908,1
2909,1
2910,2
2911,2
2912,1
2913,1
2914,1
2915,2
2916,1
2917,3
2918,1
2919,1
2920,2
2921,1
2922,1
2923,1
2924,1
2925,1
2926,1
2927,1
2928,1
2929,2
2930,1
2931,2
2932,1
2933,8
2934,1
2935,2
2936,1
2937,1
2938,2
2939,1
2940,1
2941,1
2942,2
2943,1
2944,9
2945,1
2946,1
2947,1
2948,1
2949,1
2950,1
2951,2
2952,1
2953,2
2954,2
2955,1
2956,1
2957,2
2958,1
2959,1
2960,1
2961,1
2962,1
2963,2
2964,1
2965,1
2966,1
2967,2
2968,1
2969,1
2970,3
2971,1
2972,1
2973,1
2974,1
2975,1
2976,2
2977,1
2978,1
2979,2
2980,1
2981,2
2982,1
2983,1
2984,1
2985,1
2986,1
2987,2
2988,1
2989,2
2990,1
2991,2
2992,1
2993,1
2994,1
2995,2
2996,1
2997,1
2998,1
2999,2
